Feature ID	RPKM1	RPKM2	COG Category
LOC387647	0	0	NT
SVIL	5.350536478	6.55689663	MNO
MIR604	0	0	UW
MIR938	0	0	FH
CKS1BP2	0	0	CR
KIAA1462	4.022875287	7.097945666	CHR
MTPAP	7.698037313	6.808736107	G
DNM1P17	0	0	LKJ
LOC729668	0	0	V
LOC401825	0	0	KAD
CCND3P	0	0	OZ
MAP3K8	3.087486167	4.002777456	NO
LOC645940	0	0	CHR
LYZL2	0	0	U
LOC645954	0	0	T
ZNF438	0.799989258	0.857168857	J
LOC100421371	0	0	MR
LOC100507663	0	0	KAD
LOC100505485	0	0	IQ
ZEB1-AS1	0	0	OZ
ZEB1	6.567086382	6.899592496	BQ
LOC100505502	0	0	GE
GLUD1P5	0	0	F
ARHGAP12	12.6172117	18.21816728	PR
LOC100652968	0	0	GT
HMGB1P7	0	0	G
RPL34P19	0	0	MR
KIF5B	54.88847681	86.73271505	EM
RPS4XP11	0	0	RTKL
RNU7-22P	0	0	JD
LOC439953	0	0	A
RPS24P13	0	0	KE
LOC100652971	0	0	LR
EPC1	8.553281732	11.33714293	C
CCDC7	0.217642468	0.382083303	FE
C1DP1	0	0	U
C10orf68	0.139278372	0.096358948	MP
ITGB1	329.9240408	358.2931447	DO
AK3P5	0	0	OTK
LOC100505562	0	0	U
RPL7AP53	0	0	LD
NRP1	42.63745177	44.10473339	HE
LOC100505583	0	0	HC
RPL23P11	0	0	J
PARD3	15.49012507	16.30397717	OTN
RPL37P18	0	0	IQR
RPS12P16	0	0	PH
LOC100505601	0	0	KE
LOC646213	0	0	CH
LOC646218	0	0	Z
CUL2	19.00311097	20.71140558	HI
MIR3611	0	0	LD
CREM	6.744153754	8.092806119	YU
RNU7-77P	0	0	UW
ATP6V1G1P4	0	0	GM
CCNY	12.75578546	19.63159093	DKT
GJD4	0	0.016582277	DKT
FZD8	0.377082995	0.444067761	MNO
MIR4683	0	0	OU
RPL7P37	0	0	HC
NAMPTL	0	0	PH
LOC389948	0	0	NUO
LOC646348	0	0	GHR
ANKRD30A	0	0	L
ATP8A2P1	0	0	O
LOC646360	0	0	UI
VN1R53P	0	0	OTN
LOC219752	0	0	FE
MTRNR2L7	0.008740661	0	KLB
TLK2P2	0	0	Q
ZNF248	2.388139138	1.880626513	Q
ZNF37C	0	0	EQ
ZNF33AP1	0	0	BQ
ZNF25	0.692075084	1.044914263	DKT
ZNF33A	3.829454951	4.3124486	LD
LOC340947	0	0	OTK
FXYD6P2	0	0	T
ZNF37A	3.554837288	3.435698771	LDA
LOC100129055	0	0	F
LOC100420618	0	0	FP
HSD17B7P2	0	0	G
SEPT7L	0	0	NOU
LOC399744	0	0	MP
CICP9	0	0	GER
LOC100420293	0	0	YU
ABCD1P2	0	0	NUO
PABPC1P12	0	0	CP
LOC100421008	0	0	NUO
ACTR3BP5	0	0	CI
LOC642424	0	0	KG
PABPC1P8	0	0	PH
LOC441666	0	0	KL
CCNYL2	0	0	HC
LOC84856	0	0	GER
ZNF37BP	0	0	EF
FXYD6P1	0	0	O
EIF3LP2	0	0	TDK
ZNF33B	1.475059221	1.347817951	EG
VN1R54P	0	0	KE
LOC728064	0	0	HC
LOC100129622	0	0	PR
DUXAP3	0	0	OT
LOC100505906	0.067738866	0.052853022	BK
BMS1	16.03436529	12.9274592	Y
RET	0	0	KAD
CSGALNACT2	2.896444869	4.421777303	FJ
RASGEF1A	0	0	KT
FXYD4	0	0	HJ
HNRNPF	52.36597928	47.59005257	HQ
ZNF487P	0	0	OK
LOC100130881	0	0	IQ
ZNF239	0	0	HQ
LOC399748	0	0	JU
ZNF485	0.768897477	0.835085091	OD
C10orf44	0	0	CO
RPL21P88	0	0	G
ZNF32	2.460602096	3.328772211	J
LOC100132615	0	0	IM
UQCRHP3	0	0	CE
HNRNPA3P1	0	0	OTN
C10orf136	0	0	GEPR
LOC100506835	0	0	QR
LOC283033	0	0	EG
LOC100506853	0	0	D
LOC100130539	0	0	KR
CXCL12	0.269273882	0.198259538	U
RPL9P21	0	0	PH
LOC220980	0	0	ER
TMEM72	0.012035528	0	QR
RASSF4	5.992800609	8.490059438	JU
C10orf10	0.297937747	0.254368912	CR
LOC100506913	0	0	F
C10orf25	0.845634494	0.827926459	EH
ZNF22	16.36465958	10.79382853	LU
DUXAP4	0	0	MJ
LOC100289237	0	0	K
RPS19P7	0	0	QC
LOC100133308	0	0	V
LOC100421634	0	0	KNU
ANKRD54P1	0	0	BQ
LOC338579	0	0	EP
MIR3156-1	0	0	KH
LOC100289280	0	0	DK
OR6D1P	0	0	L
OR13A1	0.025136762	0.03152069	GO
ALOX5	0.015338937	0.010258417	BD
MARCH8	4.017284237	8.40305387	BQ
ANUBL1	1.030566495	1.848162014	GE
CTGLF10P	0	0	K
LOC100288690	0	0	MI
FAM21C	13.17381188	19.92215125	B
AGAP4	0.080575163	0.043109828	LKJ
PTPN20A	0.570334515	0.813717178	DZ
FRMPDP2	0	0	HQ
CTGLF8P	0	0	LR
BMS1P1	0	0	MG
DUSPP	0	0	JU
CTSL1P5	0	0	OU
FAM35B	0	0	TA
RHEBP1	0	0	CH
LOC100507539	0	0	BK
SYT15	0.277548624	0.255418915	HI
GPRIN2	0	0	FE
PPYR1	0	0.013394682	UT
LOC643650	0	0	N
LOC728643	0	0	D
ANXA8L1	0.013365965	0.020112588	QC
FAM25B	0	0	GT
AGAP10	1.386047557	0.859097732	LK
BMS1P2	0	0	CHR
LOC2748	0	0	CH
LOC728657	0	0	MNO
CTSL1P7	0	0	KR
FAM35B2	0	0	QK
LOC642862	0	0	MP
LOC340844	0	0	BD
ANTXRL	0	0	QK
CTGLF11P	0	0	LU
C10orf43	0	0	EG
ANXA8L2	0.025731129	0.025812806	KAD
LOC100652762	0.068548809	0.165039357	UR
FAM21B	0.229415084	0.105987046	NT
SLC9A3P4	0	0	Z
ASAH2C	0	0	KL
CTSL1P2	0	0	FJ
LOC728725	0	0	EJ
LOC642826	0	0	GER
BMS1P6	0	0	IQ
AGAP9	0.027353473	0.027440299	LR
FAM25G	0	0	YU
ANXA8	0	0	N
ZNF488	0.605115785	1.015474747	R
RBP3	0	0.012254442	IM
GDF2	0	0	OTK
GDF10	0.310448501	0.400415062	O
PTPN20B	0.337976009	0.377191817	NUO
FRMPD2P1	0	0	DO
LOC100420617	0	0	CR
CTGLF9P	0	0	OT
BMS1P5	0	0	HI
GLUD1P2	0	0	OD
LOC728813	0	0	KG
CTSL1P3	0	0	GE
LOC338598	0	0	LD
FAM25C	0	0	QC
CTGLF12P	0	0	KAD
LOC399753	0	0	NOU
BMS1P7	0	0	E
PTPN20C	0	0	EQ
FRMPD2	0.036389266	0.112121806	MNO
RPS6P14	0	0	NO
MAPK8	11.48871588	19.07373923	Y
ARHGAP22	0.023751452	0.019061475	GOU
WDFY4	0	0	J
RPL13AP19	0	0	FR
LRRC18	0	0	V
MIR4294	0	0	FP
VSTM4	0.001623592	0	PH
LOC100506733	0	0	V
FAM170B	0	0	UD
C10orf128	0	0	B
LOC100506769	0	0	KL
C10orf71	0	0	OTK
DRGX	0	0	QP
HSPD1P17	0	0	GM
ERCC6	1.081067352	2.036240202	C
PGBD3	0.017047713	0.005700609	Q
CHAT	0	0	CP
SLC18A3	0	0	CH
C10orf53	0	0	FJ
OGDHL	0.232568506	0.146251982	Y
MAPK6PS6	0	0	MP
RPL21P89	0	0	DT
PARG	6.48475276	6.988924902	PR
RPL35AP24	0	0	TK
FAM21D	0	0	GHR
AGAP8	0.021584377	0.016239668	EH
LOC728407	0	0	OTN
RPL35AP25	0	0	JD
TIMM23B	0.986437083	0.39268582	FJ
AGAP7	0.307577371	0.173223127	ET
RPL23AP61	0	0	CH
MSMB	0.026434308	0.026518216	CO
NCOA4	71.1981983	79.16802401	TDBLU
TIMM23	51.07144478	48.20530434	CP
LOC100506785	0	0	LK
RPL35AP23	0	0	TD
LOC100652748	0	0	Z
AGAP6	3.387119787	1.417748804	KE
FLJ31813	0	0	LK
SLC9A3P3	0	0	GEPR
LOC100421577	0	0	PT
FAM21A	7.924011928	13.33272581	GEPR
SLC9A3P1	0	0	DO
ASAH2	0.756078051	0.774731121	OU
LOC728532	0	0	PE
SGMS1	8.155938352	14.45781925	CR
LOC644451	0	0	EH
LOC644459	0	0	GOU
LOC729023	0	0	RTKL
LOC100421009	0	0	U
LOC100420827	0	0	A
CTSL1P4	0	0	IR
LOC653895	0	0	QC
ASAH2B	3.223312494	5.036866684	E
A1CF	21.51940183	32.11142569	BK
LOC100287708	0	0	JO
PRKG1	0.104419246	0.184854171	HQ
MIR605	0	0	DKT
LOC100419964	0	0	MR
CSTF2T	0.050836197	0.012749391	GT
LOC100506939	0	0	CO
DKK1	75.05952135	57.34969068	B
RPL31P44	0	0	CH
PRKRIRP3	0	0	CHR
MBL2	4.021110762	6.533482243	TK
PCDH15	0.002096412	0.004206132	KE
LOC100420737	0	0	OK
MIR548F1	0	0	BQ
MTRNR2L5	0.060073827	0.015066129	DT
GAPDHP21	0	0	KE
LOC100419872	0	0	EF
ZWINT	62.67538676	47.53084437	DO
MIR3924	0	0	QP
MRPS35P3	0	0	OJ
IPMK	3.227907851	5.384819394	EF
CISD1	19.93080563	19.98144418	LK
UBE2D1	9.310670984	13.41084638	NT
TFAM	30.98032604	36.92494538	TG
BICC1	17.7184275	29.43404701	TK
LOC728640	0	0	KG
LOC100507008	0	0	OU
RPLP1P10	0	0	UI
LOC644871	0	0	R
PHYHIPL	8.327798597	9.287941375	NO
FAM13C	0.485061482	1.101804104	GER
MRPL50P4	0	0	JU
SLC16A9	1.221680066	3.246250053	KH
M1	0	0	NO
CCDC6	12.05232048	13.37877016	H
C10orf40	0	0	HJ
ANK3	1.02843949	1.722055797	MI
ARL4P	0	0	TZDR
CDK1	46.98401044	49.65207557	PR
RHOBTB1	3.252500816	4.305553995	GM
LOC100507058	0	0	UR
TMEM26	0.121592688	0.200756531	RTKL
C10orf107	0.01043015	0.05231629	GE
ARID5B	6.153518047	6.050975461	OC
RTKN2	2.558224818	2.874069939	PH
ZNF365	0	0.017702701	PR
ALDH7A1P4	0	0	UD
ADO	6.886946395	7.193742708	MI
EGR2	0.058074864	0.133163903	JA
NRBF2	11.49510374	14.94477728	ER
JMJD1C	7.800317266	8.995248121	BQ
LOC728737	0	0	C
MIR1296	0	0	GM
LOC100420046	0	0	KLB
LOC84989	0	0	QK
REEP3	12.59692023	18.67473433	TDBLU
MRPL35P2	0	0	KD
RPL7AP50	0	0	KNU
LOC100420828	0	0	RTKL
LOC645084	0	0	TZDR
RPL17P35	0	0	UD
ANXA2P3	0	0	QK
NEK4P3	0	0	OK
MYL6P3	0	0	KL
LOC100421870	0	0	OT
LRRTM3	0	0	YU
RPL7AP51	0	0	GC
LOC340888	0	0	DZ
RPL21P92	0	0	KNU
DNAJC12	0.734970636	0.668717224	G
LOC100129853	0	0	TDK
RPL12P8	0	0	IR
SIRT1	5.773858367	8.720170873	JD
HERC4	10.1878068	11.46141152	OTK
RPS3AP38	0	0	Q
POU5F1P5	0	0	OZ
MYPN	0.009073162	0.018203924	GOU
ATOH7	0.017706506	0.008881355	MG
LOC100128041	0	0	HI
PBLD	0.631422436	0.771128179	KNU
HNRNPH3	73.60863156	61.80136319	FR
RUFY2	1.589941523	2.014722152	EQ
DNA2	9.692154132	10.3799148	FP
RPL26P29	0	0	EP
SLC25A16	5.494357929	7.384059958	FP
RPL26P27	0	0	M
TMEM14D	0	0	B
TET1	1.339373199	1.200104244	CI
LOC100507102	0	0	O
RPS3AP37	0	0	MP
CCAR1	36.73182049	29.64986802	D
SNORD98	0	0	JO
MIR1254	0	0	FR
STOX1	1.312522701	1.950389523	S
DDX50	16.44409755	16.65114129	KR
DDX21	73.91458923	66.8689809	HJ
KIAA1279	7.470823562	11.68447843	CHR
LOC100420207	0	0	MR
LOC389976	0	0	EQ
SRGN	0	0.02089314	OTK
VPS26A	25.21817311	31.86276576	HR
RPS12P17	0	0	OC
SUPV3L1	16.18858807	13.85189864	OD
HKDC1	0.226551118	0.703117319	G
HK1	11.39616353	8.344415277	GC
RPS15AP28	0	0	DR
TACR2	0.010810056	0.01084437	DT
ATP5G1P7	0	0	OU
TSPAN15	3.889126142	6.415067171	UW
LOC645269	0	0	H
NEUROG3	0	0	KH
C10orf35	5.424880092	7.256133246	DKL
RPL5P26	0	0	QR
COL13A1	0	0	BD
H2AFY2	1.797872609	4.749425961	RTKL
AIFM2	9.466442834	10.42759916	EG
TYSND1	2.493557571	3.256049186	EM
SAR1A	37.08423607	37.89703471	OU
CALM2P2	0	0	NOU
RPS25P9	0	0	BK
PPA1	127.7872202	108.5629713	MJ
NPFFR1	0	0	DT
LRRC20	3.55922107	4.052255546	FJ
CEP57L1P1	0	0	NOU
EIF4EBP2	33.06859247	48.19742011	FJ
NODAL	0.287964147	0.106759339	KLB
KIAA1274	0	0	A
LOC100419963	0	0	IM
PRF1	0	0	QK
ADAMTS14	0	0	IQ
C10orf27	0	0	GC
RPS26P40	0	0	NUO
SGPL1	8.321070305	10.19593555	LR
PCBD1	31.30936173	35.23717411	NUO
UNC5B	0.284790264	1.910744144	EM
LOC728978	0	0	GEPR
SLC29A3	9.105938699	13.09999895	FR
CDH23	0.090426566	0.148961283	NO
C10orf105	0	0	KLB
C10orf54	1.345790876	2.230896343	MR
PSAP	288.9486284	302.2763445	FJ
RNU7-38P	0	0	JA
CHST3	5.526426976	9.415917786	GR
SPOCK2	1.765131823	1.179773527	KH
ASCC1	12.12261116	15.95149663	M
RPL15P14	0	0	KR
ANAPC16	10.775406	13.70196023	U
LOC100507196	0	0	OZ
DDIT4	16.61387192	32.30136727	CI
DNAJB12	7.185196509	7.337201245	MR
MICU1	20.02245588	24.46574224	UD
SNX19P4	0	0	HE
MCU	18.06676028	22.61071368	MU
MIR4676	0	0	L
OIT3	3.982276407	4.849385464	TA
LOC100422312	0	0	G
PLA2G12B	24.90929999	48.57316459	JD
LOC729046	0	0	DT
P4HA1	33.35018906	23.24978254	CI
NUDT13	0.583414219	0.354895409	DO
ECD	19.92322999	21.34357705	Z
FAM149B1	5.407706521	5.521072353	QR
LOC100421579	0	0	PT
DNAJC9	34.82279481	45.24376811	ER
C10orf103	0	0	B
MRPS16	28.57115126	30.96453813	LDA
LOC100652993	0	0	J
LOC100507212	0	0	EP
TTC18	0.229159186	0.279400625	OC
ANXA7	65.24534081	78.40979406	T
RPL26P6	0	0	L
ZMYND17	0.317975376	0.162195612	B
PPP3CB	8.929559525	8.820665957	NO
LOC100507259	0	0	MJ
USP54	4.608525396	5.503147375	IM
RPS26P41	0	0	GEPR
MYOZ1	0	0	KR
SYNPO2L	0.005181964	0	U
AGAP5	1.081932464	0.809975203	ER
BMS1P4	0	0	EQ
GLUD1P3	0	0	OJ
LOC100507280	0	0	Y
SEC24C	45.34146245	44.94063445	EF
FUT11	3.258285579	3.835700081	OJ
LOC100653003	0	0	TD
CHCHD1	18.08701739	19.153316	MJ
KIAA0913	7.674023868	6.50138493	OZ
LOC100507331	0	0	S
NDST2	4.101220672	4.287987643	EJ
CAMK2G	7.249929718	8.708788263	N
C10orf55	0.02598199	0.083406281	DZ
PLAU	0.834660076	3.933407339	DZ
VCL	43.43810647	41.16835735	M
AP3M1	16.6979378	20.06521826	N
ADK	7.538514005	7.600040389	EP
RPSAP6	0	0	MP
LOC100420734	0	0	TG
MRPL35P3	0	0	S
LOC100422384	0	0	FH
FAM32C	0	0	MG
KAT6B	2.110750106	3.378420781	MP
DUPD1	0	0	TK
PPIAP13	0	0	M
DUSP13	0.035620698	0.06432078	OD
SAMD8	3.681508197	5.343543585	LDA
RPS26P42	0	0	KE
VDAC2	86.07688963	81.82430695	OU
COMTD1	3.040297854	1.330153739	DK
RPL39P25	0	0	DT
HMGA1P5	0	0	CI
LOC253264	0	0	MJ
SPA17P1	0	0	QC
ZNF503	1.621032835	1.852608273	TK
NCRNA00245	0	0	UW
MIR606	0	0	EF
C10orf11	1.442852966	1.886048956	KT
ATP5G1P8	0	0	LR
KCNMA1	0.018648726	0.028507308	DK
LOC399783	0	0	HQ
LOC100129156	0	0	L
IMPDH1P5	0	0	FJ
DLG5	10.68918721	13.1630555	HI
LOC100131132	0	0	OZ
LOC100128292	0	0	HJ
H2AFZP5	0	0	EF
POLR3A	9.326972	10.10289293	LR
RPS24	136.2985953	127.7426924	OTK
LOC401646	0	0	JD
LOC100132987	0	0	N
LOC283050	0	0	MR
ZMIZ1	8.028716837	10.23204418	IQR
PPIF	53.20127232	40.53797948	MI
ZCCHC24	1.614780927	3.675329119	JO
TPRX1P1	0	0	QP
LOC729815	0	0	EG
EIF5AL1	5.30843581	4.052812174	KAD
RPS12P18	0	0	GHR
SFTPA2	0	0	EJ
SFTPA3P	0	0	LDA
SFTPA1	0	0	QR
LOC650623	0	0	PR
FAM22B	0	0	KLB
LOC642361	0	0	KAD
FAM22E	0	0	KLB
LOC100421010	0	0	KL
LOC100420829	0	0	OJ
CTSL1P6	0	0	DO
LOC100132402	0	0	PR
LOC100288974	0	0	KG
MBL1P	0	0	IR
SFTPD	0.030534407	0.03063133	D
LOC100130879	0	0	UNTP
C1DP3	0	0	GHR
C1DP2	0	0	EG
C1DP4	0	0	KNU
LOC219347	0	0	FR
C10orf57	7.132173592	6.356973949	OD
RPL22P18	0	0	MG
PLAC9	0	0	DZ
ANXA11	32.7468205	39.64069278	TG
LOC439990	0	0	LU
RPS12P2	0	0	QK
EIF5AL3	0	0	CO
LOC100130698	0	0	NOU
MAT1A	0.721212407	1.10064621	KT
LOC100419873	0	0	QK
DYDC1	0	0	NO
DYDC2	0.205590605	0.270249707	PT
C10orf58	34.60365823	43.931461	KNU
TSPAN14	13.47752638	11.65122688	MU
SH2D4B	0.070053172	0.060692509	KE
RPS7P9	0	0	BQ
LOC647532	0	0	DT
LOC100421633	0	0	KG
LOC389990	0	0	IQR
NRG3	0.578582644	0.708361067	KB
LOC100533794	0	0	IQ
HMGN2P8	0	0	S
GHITM	101.4983512	120.3605865	TDBLU
C10orf99	0	0	EF
CDHR1	0	0	ET
LRIT2	0	0	F
LRIT1	0	0	ET
RGR	0	0.008881355	FE
LOC170425	0	0	UNTP
FAM190B	3.883880303	6.234275163	OU
RPL12P29	0	0	B
LOC100418919	0	0	O
LOC100420043	0	0	I
RPS3AP5	0	0	UI
LOC100507470	0	0	GER
GRID1	0	0.008958796	FP
MIR346	0	0	QK
WAPAL	17.02874451	18.38406707	G
RPL7AP8	0	0	Y
OPN4	0	0	BD
LDB3	0.028031229	0.02611162	T
BMPR1A	9.089702834	11.55306876	A
LOC100272220	0	0	I
MMRN2	0.015620273	0.006267942	MG
SNCG	0.442662646	0.459927324	TZDR
LOC100133190	0	0	PR
C10orf116	0	0	HC
AGAP11	0.463568108	0.261584765	KB
BMS1P3	0	0	U
FAM25A	0	0	KLB
GLUD1	99.84379505	112.6991854	UI
FAM35A	13.35777448	16.99074481	HC
FAM22A	0.309594756	0.684863167	NUO
LOC728190	0	0	JD
LOC439994	0	0	OD
FAM22D	0.845754781	1.680335423	IQ
LOC100420830	0	0	FP
CTSL1P1	0	0	OTK
MIR4678	0	0	UT
MINPP1	12.67110097	13.36572705	NU
RPS26P38	0	0	OT
PAPSS2	20.37647985	28.69911641	FR
ATAD1	15.87340976	18.66555552	EQ
CFL1P1	0	0	KD
KLLN	0.210670988	0.229717073	EQ
PTEN	8.637427944	12.23327827	D
RPL11P3	0	0	LDA
LOC100128990	0	0	DT
VN1R55P	0	0	Y
RNLS	1.1401187	1.158354161	LU
LIPJ	0.008799561	0.123584896	NU
RPL7P34	0	0	QC
LIPF	0	0.017169068	EM
LOC100288843	0	0	LDA
LIPK	0	0	UR
KRT8P38	0	0	LD
LIPN	0	0	GHR
LOC100130253	0	0	UD
LIPM	0	0	CO
ANKRD22	0	0	NU
LOC100132487	0	0	EM
STAMBPL1	4.34195088	3.903104343	JD
LOC100132116	0	0	TDK
ACTA2	0.11993264	0.092004315	FE
FAS	0.048562841	0.097433982	Y
FAS-AS1	0	0	TDK
MIR4679-2	0	0	A
MIR4679-1	0	0	CP
LOC100289238	0	0	H
CH25H	0	0	OJ
LIPA	21.10894388	28.09326082	MR
IFIT2	0.153190406	0.476022852	P
IFIT3	1.574021417	2.392894153	NOU
LOC100507575	0	0	UW
IFIT6P	0	0	DK
IFIT1B	0	0	HE
IFIT1	0.371898467	0.513863473	TK
IFIT5	2.126788813	2.266683011	LD
SLC16A12	0.245801316	0.736910369	CH
LOC100507596	0	0	UT
PANK1	2.425601172	3.617068458	FJ
MIR107	0	0	KE
FLJ37201	0	0	LD
KIF20B	13.99810127	12.90692448	I
LOC643529	0	0	LDA
LOC100533795	0	0	IR
SNRPD2P1	0	0	CHR
HTR7	0.011687245	0.003908114	PR
RPP30	5.533092073	5.785795185	NU
ANKRD1	8.652776521	12.30364643	UR
DDX18P6	0	0	CO
NUDT9P1	0	0	U
PCGF5	4.967268664	9.91644371	PT
LOC100188947	0	0	DKL
HECTD2	2.09437988	2.401816119	TK
RPS27P1	0	0	NOU
PPP1R3C	4.129365837	6.012446035	HC
GAPDHP28	0	0	UNTP
LOC100128043	0	0	PT
LOC100507633	0	0	TZDR
TNKS2	11.72438654	16.73935154	KG
SRP9P1	0	0	FR
FGFBP3	1.548283388	0.924765916	MP
BTAF1	10.12779437	9.609146955	DT
CPEB3	0.217244187	0.287672577	NU
LOC100128302	0	0	KB
EIF4A1P8	0	0	UI
NHP2P1	0	0	KLB
MARCH5	11.48194291	13.62720216	UR
MARK2P9	0	0	TDBLU
LOC100533797	0	0	OTK
IDE	21.0428925	26.51294474	NOU
KIF11	23.84895129	25.04426738	KL
RPL11P4	0	0	EG
LOC283014	0	0	KR
HHEX	40.66783754	40.49903029	LD
EXOC6	8.467761599	10.92719633	O
CYP26C1	0.091551325	0.217080926	QK
CYP26A1	0.100085685	0.079265827	OTK
LOC389997	0	0	MU
LOC387703	0	0	J
RPL17P34	0	0	UW
MYOF	15.20348565	18.89095274	JU
CEP55	22.41275253	29.60067482	IQR
O3FAR1	0	0.01075828	GE
RBP4	522.0467343	425.1506655	NO
PDE6C	0.008793635	0	MNO
FRA10AC1	6.150918555	7.239138298	GC
LGI1	0	0.011073541	TG
LOC100129731	0	0	GEPR
TMEM20	7.287354531	8.880523631	BQ
PIPSL	0	0	GT
PLCE1	3.247322159	4.446672738	CO
LOC100419595	0	0	EP
LOC100128054	0	0	MI
NOC3L	14.36972357	12.79118058	IQ
TBC1D12	3.945503212	6.610383883	TQ
HELLS	10.97693375	10.22552354	KD
LOC100130970	0	0	KH
CYP2C18	1.12883323	1.214773969	PT
CYP2C19	0.159574925	0.071147313	PH
RPL7AP52	0	0	OTN
CYP2C9	0.596440937	0.344922057	DKL
CYP2C8	0.083874073	0.168280619	ER
LOC100420526	0	0	OTK
C10orf129	0.007623204	0	GE
PDLIM1	82.56024182	98.63793973	C
SORBS1	8.772312227	16.81224139	D
RPS3AP36	0	0	D
ALDH18A1	68.1095856	49.23753575	KB
TCTN3	14.92746037	14.26699411	GC
ENTPD1	1.055074732	1.361116953	NT
LOC728558	0	0	FP
C10orf131	0.233188358	0.133673459	FJ
LOC100652732	0	0.04604569	UD
RPL21P90	0	0	NT
CC2D2B	0.0247087	0.018590349	N
LOC100652735	0	0	HI
CCNJ	8.926495408	8.821931658	BK
MIR3157	0	0	IQR
ZNF518A	8.866273976	11.33122272	HI
LOC399804	0	0	ER
BLNK	0.186243691	0.143719133	MJ
DNTT	0.012802498	0.019264704	OC
OPALIN	0	0	S
TLL2	0.027000395	0.046433315	NOU
TM9SF3	45.48160425	47.61017533	GOU
LOC100422313	0	0	MG
PIK3AP1	7.591926606	11.15582949	JA
RPS2P36	0	0	NOU
RPL13AP5	0	0	UR
MIR607	0	0	FE
LCOR	4.939764329	8.237912679	LDA
C10orf12	1.430837608	2.078129646	OU
SLIT1	0.009879118	0.013213969	KL
LOC100505540	0	0	CE
ARHGAP19-SLIT1	0	0	F
ARHGAP19	8.602437677	12.3350355	NU
RPL12P27	0	0	CR
FRAT1	1.699433828	1.769068134	GR
FRAT2	7.367271554	6.17868431	LKJ
RRP12	11.74856266	8.325869191	OZ
RPL34P20	0	0	OD
PGAM1	224.5918421	196.7970191	V
EXOSC1	15.7156787	18.16912897	MNO
ZDHHC16	11.25054292	10.45219724	IQR
MMS19	12.81409883	10.06489339	MG
UBTD1	1.350305868	1.497623515	OT
ANKRD2	0.017999377	0.018056511	BQ
HOGA1	0.315170106	0.49533383	YU
C10orf62	0	0	MNO
MORN4	0.760987649	1.211266414	N
PI4K2A	6.774219312	10.45182712	E
AVPI1	8.46178904	7.284051139	IQR
MARVELD1	3.715453431	2.258201857	ET
LOC100270710	0	0	OD
ZFYVE27	8.992668535	7.169940677	ER
SFRP5	0	0	NO
LOC100505561	0	0	UD
GOLGA7B	0.239151018	0.534139556	FJ
CRTAC1	0.009119098	0.004574022	GR
LOC100128300	0	0	HI
C10orf28	5.659608041	6.287688607	BQ
LOXL4	14.26549069	16.39917834	DZ
LOC100419375	0	0	KD
PYROXD2	0.278245092	0.164939454	KT
MIR1287	0	0	E
HPS1	6.60631097	7.453719603	QP
MIR4685	0	0	NO
LOC100505606	0	0	GR
HPSE2	0.035461095	0.008893414	CO
RP11-379D21.2-001	0	0	KR
RPL7P36	0	0	A
CNNM1	8.984736871	12.91313875	T
GOT1	79.85544641	80.03501942	EQ
NKX2-3	0.112090541	0.012494038	KT
SLC25A28	7.482422067	7.219742185	S
ENTPD7	4.904396831	7.236773235	OTK
LOC100422254	0	0	N
COX15	8.425472349	7.680425966	P
CUTC	11.4930496	14.90986722	I
ABCC2	56.9550215	59.12765314	JO
NANOGP6	0	0	EM
DNMBP	2.632113592	3.258624738	JO
DNMBP-AS1	0	0	OC
CPN1	10.84989841	10.68291486	LU
LOC644566	0	0	TA
LOC644573	0	0	TD
ERLIN1	32.58142992	31.14367468	UR
CHUK	14.59266806	18.02550933	TQ
CWF19L1	10.03816987	13.07014707	L
SNORA12	0	0	D
PHBP9	0	0	MNO
BLOC1S2	16.99723476	21.70037885	EG
PKD2L1	0.192603954	0.103048173	BQ
SCD	350.9138504	413.8430538	T
LOC100652751	0	0	UW
NCRNA00263	0	0	G
WNT8B	0	0	GR
SEC31B	0.413388555	0.173265381	MI
NDUFB8	85.73717264	76.44212213	KE
HIF1AN	11.2505286	14.54986862	KE
PAX2	0	0	KR
FAM178A	5.791412978	9.627966706	YU
SEMA4G	7.379370372	9.078617766	LKJ
MIR608	0	0	OTK
MRPL43	12.14302057	12.23084717	GC
C10orf2	7.464572488	6.019208247	CE
LZTS2	10.22491649	7.782724093	KAD
PDZD7	0.032498649	0.062239814	Q
SFXN3	1.622809855	2.899805592	MU
KAZALD1	2.540027843	3.835162778	UNTP
TLX1NB	0.020815964	0.00696068	CHR
TLX1	0.036784642	0.061502342	KAD
LOC100652756	0.048009368	0	KH
LBX1	0.050811471	0.203891034	KLB
FLJ41350	0	0	TA
BTRC	2.784088418	3.756003619	DK
POLL	3.74369971	4.135361156	NOU
DPCD	6.243260771	6.328660317	CR
MIR3158-1	0	0	M
MIR3158-2	0	0	P
FBXW4	5.862178217	6.011075466	HC
FGF8	0	0.011801801	HC
NPM3	20.65245855	19.89646362	KH
MGEA5	10.52566167	15.04157895	DT
LOC100289509	0	0	MNO
KCNIP2	0.260224689	0.104420281	OTK
C10orf76	6.161494875	5.81689785	OK
HPS6	3.807114122	4.108457754	Y
LDB1	8.945080989	8.63531543	KE
PPRC1	13.77287852	8.866672198	YU
NOLC1	51.18911024	36.41773081	RTKL
ELOVL3	0.119346974	0.339223126	FR
PITX3	0.009408176	0.028314119	DO
GBF1	23.21744957	23.3277621	JD
